Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC_M,RC_M,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572008,Dissolved,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6227183091752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.025838317844424,NA,NA,NA,NA,8.103353271377701,NA,23.24955384908702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261.741134267066,2.3113591545876,NA,NA,296.3978210000569,NA,0.06798115160551765,NA,NA,NA,NA,NA,NA,13.324305714681458,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.350793702753129,0.2719246064220706,NA,NA,NA,NA,0.2719246064220706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572008,Dissolved,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6227183091752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.025838317844424,NA,NA,NA,NA,8.103353271377701,NA,23.24955384908702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261.741134267066,2.3113591545876,NA,NA,296.3978210000569,NA,0.06798115160551765,NA,NA,NA,NA,NA,NA,13.324305714681458,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.350793702753129,0.2719246064220706,NA,NA,NA,NA,0.2719246064220706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572008,Dissolved,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6227183091752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.025838317844424,NA,NA,NA,NA,8.103353271377701,NA,23.24955384908702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261.741134267066,2.3113591545876,NA,NA,296.3978210000569,NA,0.06798115160551765,NA,NA,NA,NA,NA,NA,13.324305714681458,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.350793702753129,0.2719246064220706,NA,NA,NA,NA,0.2719246064220706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Agriculture,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Commercial,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Developed Open Space,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Education,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Multi-family Residential,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Open Space,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Single Family Residential,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
K01-12156-4,1412.69395318,SULPHURCREEK,26.64,3.54,2572004,Total,Composite,2022-11-09T10:00:00Z,2022-11-07,2022-11-08,2022-11-07T17:38:00Z,2022-11-08T16:53:00Z,2022-11-07,2022-11-08,352891.200000001,999.9565535632717,0.3188453372859192,Streets and Roads,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,135.9623032110353,0.006798115160551765,4.6227183091752,0.01359623032110353,0.006798115160551765,0.006798115160551765,NA,0.015662857329911264,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.005438492128441411,2.025838317844424,0.0027192460642207054,0.0027192460642207054,571041.6734863481,0.0013596230321103527,8.103353271377701,0.018545258157985214,23.24955384908702,0.15771627172480093,0.16315476385324235,0.27736309855051194,0.27736309855051194,0.15227777959635952,0.0027192460642207054,0.0013596230321103527,0.006798115160551765,NA,0.008157738192662117,0.0027192460642207054,0.01359623032110353,32630.952770648466,0.0027192460642207054,NA,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,0.006798115160551765,NA,0.0027192460642207054,0.02719246064220706,NA,0.005438492128441411,0.0027192460642207054,0.005438492128441411,NA,0.006798115160551765,938139.8921561434,0.006798115160551765,0.006798115160551765,0.006798115160551765,5261.741134267066,2.3113591545876,98.70863213121133,0.006798115160551765,296.3978210000569,195.78571662389052,0.06798115160551765,0.0027192460642207054,0.006798115160551765,0.0027192460642207054,0.01359623032110353,0.006798115160551765,0.03589404804771331,13.324305714681458,2719.2460642207056,3806.9444899089876,870.1587405506259,0.1794702402385666,0.22841666939453928,0.14140079533947666,NA,0.01359623032110353,0.025180218554683734,4.350793702753129,0.2719246064220706,870158.7405506258,0.0027192460642207054,NA,0.005438492128441411,0.2719246064220706,6526.190554129693,0.008157738192662117,NA,2474513.918440842,32630.952770648466,0.03399057580275881,1419.228905838071,0.0027192460642207054,0.0027192460642207054,326309.52770648466,59823.41341285553,78.85813586240047,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,260.38882070856647,0.35329045585238644,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8056347018848726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975426619300208,NA,NA,NA,NA,2.690749751828438,NA,6.142698446608342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.3229107200882,0.5841759329627529,NA,NA,32.04116480795705,NA,0.017702300998871302,NA,NA,NA,NA,NA,NA,5.31069029966139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5401001869018036,0.07080920399548521,NA,NA,NA,NA,0.07080920399548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.960244408408542,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,260.38882070856647,0.35329045585238644,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8056347018848726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975426619300208,NA,NA,NA,NA,2.690749751828438,NA,6.142698446608342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.3229107200882,0.5841759329627529,NA,NA,32.04116480795705,NA,0.017702300998871302,NA,NA,NA,NA,NA,NA,5.31069029966139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5401001869018036,0.07080920399548521,NA,NA,NA,NA,0.07080920399548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.960244408408542,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,260.38882070856647,0.35329045585238644,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8056347018848726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975426619300208,NA,NA,NA,NA,2.690749751828438,NA,6.142698446608342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.3229107200882,0.5841759329627529,NA,NA,32.04116480795705,NA,0.017702300998871302,NA,NA,NA,NA,NA,NA,5.31069029966139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5401001869018036,0.07080920399548521,NA,NA,NA,NA,0.07080920399548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.960244408408542,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,260.38882070856647,0.35329045585238644,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8056347018848726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975426619300208,NA,NA,NA,NA,2.690749751828438,NA,6.142698446608342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.3229107200882,0.5841759329627529,NA,NA,32.04116480795705,NA,0.017702300998871302,NA,NA,NA,NA,NA,NA,5.31069029966139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5401001869018036,0.07080920399548521,NA,NA,NA,NA,0.07080920399548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.960244408408542,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,260.38882070856647,0.35329045585238644,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8056347018848726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975426619300208,NA,NA,NA,NA,2.690749751828438,NA,6.142698446608342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.3229107200882,0.5841759329627529,NA,NA,32.04116480795705,NA,0.017702300998871302,NA,NA,NA,NA,NA,NA,5.31069029966139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5401001869018036,0.07080920399548521,NA,NA,NA,NA,0.07080920399548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.960244408408542,NA
