Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC,RC,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,108.45670516103036,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,17.769803359657505,0.422,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,2.666334347965963,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,365.80231525965496,0.405,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,121.90755338854956,0.485,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,180.99910588896225,0.471,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,81.84637302455418,0.217,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,35.253712130299895,0.217,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,9.960438093916029,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,NA,2612004,Total,Grab,2022-12-12T11:57:00Z,NA,NA,NA,NA,NA,NA,1.62,1.3066880162244598,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13249125502506.727,NA,NA,NA,NA,NA,39975809705839.266,NA,NA,19873688253760.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118785263125922.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,108.45670516103036,0.486,Commercial,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,17.769803359657505,0.422,Education,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,2.666334347965963,0.486,Commercial,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,365.80231525965496,0.405,Single Family Residential,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,121.90755338854956,0.485,Multi-family Residential,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,180.99910588896225,0.471,Streets and Roads,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,81.84637302455418,0.217,Developed Open Space,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
J03-9216-2,1123.28596907,SULPHURCREEK,26.64,3.48,2612009,Total,Composite,2022-12-12T11:57:00Z,2022-12-11,2022-12-12,2022-12-11T03:58:00Z,2022-12-12T02:58:00Z,2022-12-11,2022-12-12,859135.5,35.253712130299895,0.217,Developed Open Space,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,2.518047036974655e-4,NA,NA,6.295117592436636e-4,6.295117592436636e-4,60.43312888739171,NA,0.33993634999157846,0.0012590235184873272,NA,6.295117592436636e-4,6.295117592436636e-4,0.002719490799932627,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,5.03609407394931e-4,0.284539315178136,2.518047036974655e-4,2.518047036974655e-4,23921.446851259218,1.2590235184873274e-4,0.5250128072092156,NA,3.2482806776973048,2.518047036974655e-4,1.2590235184873274e-4,6.295117592436636e-4,0.0014755755636671477,7.554141110923964e-4,2.518047036974655e-4,0.0012590235184873272,2215.8813925376962,2.518047036974655e-4,NA,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,6.295117592436636e-4,NA,2.518047036974655e-4,0.010072188147898618,NA,5.03609407394931e-4,2.518047036974655e-4,5.03609407394931e-4,0.0029964759739998393,NA,64965.613553946096,6.295117592436636e-4,6.295117592436636e-4,0.0018180299606957006,203.961809994947,0.2027027864764597,6.194395710957652,0.003877792436940968,18.507645721763712,40.28875259159448,0.0062951175924366365,2.518047036974655e-4,6.295117592436636e-4,2.518047036974655e-4,0.0012590235184873272,6.295117592436636e-4,0.002402216873273818,1.7626329258822573,352.5265851764517,251.80470369746544,62.95117592436636,0.003575626792504009,0.0012590235184873272,0.004683567488772858,0.35252658517645175,0.025180470369746546,45324.84666554379,NA,5.03609407394931e-4,0.025180470369746546,604.3312888739171,7.554141110923964e-4,NA,138492.58703360602,2518.047036974655,0.0031475587962183182,156.06351925761516,2.518047036974655e-4,2.518047036974655e-4,9568.578740503688,2442.505625865413,11.583016370083412,NA
